target,predictor_source,method,lead,transform,predictor_domain,eof_modes,downscale,generalized_roc,rpss,pearson_r,hit_rate
Somalia:MAM,obs_sst_field,cca,4,raw,indian,8,none,0.5323,-0.0769,0.1404,0.3454
Somalia:MAM,gcm_mos_sst,cca,4,raw,indian,8,none,0.4592,-0.1069,-0.0635,0.2834
Somalia:MAM,obs_sst_field,cca,4,raw,pacific,4,none,0.4678,-0.1263,-0.1221,0.2958
Somalia:MAM,gcm_mos_sst,cca,4,raw,pacific,4,none,0.4887,-0.0877,-0.008,0.3131
Somalia:MAM,obs_sst_field,cca,4,raw,pacific,8,none,0.4764,-0.115,-0.0839,0.3051
Somalia:MAM,gcm_mos_sst,cca,4,raw,pacific,8,none,0.4863,-0.1086,-0.0207,0.3144
Somalia:MAM,gcm_mos_precip,cca,4,raw,region,4,none,0.4615,-0.0873,-0.0375,0.2767
Somalia:MAM,gcm_mos_precip,cca,4,raw,region,8,none,0.4588,-0.0869,-0.0221,0.2799
Somalia:MAM,gcm_mos_precip,qm,4,raw,region,0,none,0.5295,0.118,0.0739,0.3454
Somalia:MAM,obs_index,regression,4,raw,nino34,0,none,0.4515,-0.0922,-0.1208,0.2913
Somalia:MAM,gcm_index,regression,4,raw,nino34,0,none,0.4208,-0.0934,-0.2908,0.274
Somalia:MAM,obs_index,regression,4,raw,iod,0,none,0.4527,-0.0802,-0.0758,0.2669
Somalia:MAM,gcm_index,regression,4,raw,iod,0,none,0.4002,-0.1043,-0.3471,0.2737
Somalia:MAM,obs_index,regression,4,raw,wpg,0,none,0.446,-0.0942,-0.1456,0.2769
Somalia:MAM,gcm_index,regression,4,raw,wpg,0,none,0.4207,-0.1007,-0.3339,0.2568
Somalia:MAM,obs_index,regression,4,raw,wvg,0,none,0.4628,-0.0772,-0.0686,0.2864
Somalia:MAM,gcm_index,regression,4,raw,wvg,0,none,0.4419,-0.0937,-0.1991,0.2768
Somalia:MAM,obs_index,regression,4,raw,iwhg,0,none,0.4578,-0.0851,-0.0801,0.2725
Somalia:MAM,gcm_index,regression,4,raw,iwhg,0,none,0.4147,-0.1025,-0.3362,0.2564
Somalia:MAM,persistence,regression,4,raw,region,0,none,0.4331,-0.1019,-0.1897,0.2586
Somalia:SON,obs_sst_field,cca,0,std_anom,indo_pacific,4,none,0.6648,0.1084,0.3718,0.4857
Somalia:SON,gcm_mos_sst,cca,0,std_anom,indo_pacific,4,none,0.6425,0.0826,0.3666,0.4545
Somalia:SON,obs_sst_field,cca,0,std_anom,indo_pacific,8,none,0.654,0.0986,0.3226,0.4924
Somalia:SON,gcm_mos_sst,cca,0,std_anom,indo_pacific,8,none,0.6319,0.0629,0.3202,0.4384
Somalia:SON,obs_sst_field,cca,0,std_anom,indian,4,none,0.5493,-0.0611,-0.0015,0.3824
Somalia:SON,gcm_mos_sst,cca,0,std_anom,indian,4,none,0.6641,0.1084,0.3375,0.467
Somalia:SON,obs_sst_field,cca,0,std_anom,indian,8,none,0.5592,-0.054,0.037,0.3996
Somalia:SON,gcm_mos_sst,cca,0,std_anom,indian,8,none,0.6637,0.0977,0.3447,0.4626
Somalia:SON,obs_sst_field,cca,0,std_anom,pacific,4,none,0.6431,0.0758,0.4136,0.4471
Somalia:SON,gcm_mos_sst,cca,0,std_anom,pacific,4,none,0.6333,0.0695,0.398,0.4496
Somalia:SON,obs_sst_field,cca,0,std_anom,pacific,8,none,0.6642,0.1004,0.395,0.4852
Somalia:SON,gcm_mos_sst,cca,0,std_anom,pacific,8,none,0.6299,0.0609,0.3665,0.4396
Somalia:SON,gcm_mos_precip,cca,0,std_anom,region,4,none,0.6809,0.1418,0.5016,0.4681
Somalia:SON,gcm_mos_precip,cca,0,std_anom,region,8,none,0.6757,0.134,0.4999,0.468
Somalia:SON,gcm_mos_precip,qm,0,std_anom,region,0,none,0.7367,0.2049,0.5658,0.3703
Somalia:SON,obs_index,regression,0,std_anom,nino34,0,none,0.5903,0.0154,0.2588,0.3862
Somalia:SON,gcm_index,regression,0,std_anom,nino34,0,none,0.6376,0.079,0.3599,0.4382
Somalia:SON,obs_index,regression,0,std_anom,iod,0,none,0.5931,0.0266,0.2011,0.4282
Somalia:SON,gcm_index,regression,0,std_anom,iod,0,none,0.7098,0.1955,0.4909,0.5058
Somalia:SON,obs_index,regression,0,std_anom,wpg,0,none,0.6438,0.0752,0.3308,0.4432
Somalia:SON,gcm_index,regression,0,std_anom,wpg,0,none,0.654,0.1013,0.4205,0.467
Somalia:SON,obs_index,regression,0,std_anom,wvg,0,none,0.5961,0.0004,0.2347,0.3865
Somalia:SON,gcm_index,regression,0,std_anom,wvg,0,none,0.6544,0.1033,0.4435,0.4709
Somalia:SON,obs_index,regression,0,std_anom,iwhg,0,none,0.6487,0.0933,0.3399,0.4815
Somalia:SON,gcm_index,regression,0,std_anom,iwhg,0,none,0.7111,0.2007,0.5085,0.5125
Somalia:SON,persistence,regression,0,std_anom,region,0,none,0.4195,-0.1593,-0.2563,0.2665
Somalia:SON,obs_sst_field,cca,0,raw,indo_pacific,4,none,0.6693,0.1128,0.4692,0.4874
Somalia:SON,gcm_mos_sst,cca,0,raw,indo_pacific,4,none,0.6426,0.0834,0.4532,0.4485
Somalia:SON,obs_sst_field,cca,0,raw,indo_pacific,8,none,0.6577,0.0874,0.3932,0.4917
Somalia:SON,gcm_mos_sst,cca,0,raw,indo_pacific,8,none,0.6335,0.0591,0.4404,0.4398
Somalia:SON,obs_sst_field,cca,0,raw,indian,4,none,0.5608,-0.0595,-0.0215,0.3946
Somalia:SON,gcm_mos_sst,cca,0,raw,indian,4,none,0.6776,0.1271,0.4869,0.484
Somalia:SON,obs_sst_field,cca,0,raw,indian,8,none,0.5602,-0.0682,0.0121,0.3949
Somalia:SON,gcm_mos_sst,cca,0,raw,indian,8,none,0.6587,0.0982,0.4679,0.463
Somalia:SON,obs_sst_field,cca,0,raw,pacific,4,none,0.651,0.0782,0.47,0.4646
Somalia:SON,gcm_mos_sst,cca,0,raw,pacific,4,none,0.6209,0.0535,0.4462,0.4472
Somalia:SON,obs_sst_field,cca,0,raw,pacific,8,none,0.668,0.1085,0.4741,0.4824
Somalia:SON,gcm_mos_sst,cca,0,raw,pacific,8,none,0.6311,0.0617,0.4744,0.4384
Somalia:SON,gcm_mos_precip,cca,0,raw,region,4,none,0.6876,0.141,0.6218,0.486
Somalia:SON,gcm_mos_precip,cca,0,raw,region,8,none,0.6786,0.1306,0.6409,0.4718
Somalia:SON,gcm_mos_precip,qm,0,raw,region,0,none,0.7437,0.3674,0.6048,0.4021
Somalia:SON,obs_index,regression,0,raw,nino34,0,none,0.5903,0.0154,0.3488,0.3862
Somalia:SON,gcm_index,regression,0,raw,nino34,0,none,0.6376,0.079,0.4308,0.4382
Somalia:SON,obs_index,regression,0,raw,iod,0,none,0.5931,0.0266,0.2566,0.4282
Somalia:SON,gcm_index,regression,0,raw,iod,0,none,0.7098,0.1955,0.6066,0.5058
Somalia:SON,obs_index,regression,0,raw,wpg,0,none,0.6438,0.0752,0.3976,0.4432
Somalia:SON,gcm_index,regression,0,raw,wpg,0,none,0.654,0.1013,0.4879,0.467
Somalia:SON,obs_index,regression,0,raw,wvg,0,none,0.5961,0.0004,0.3088,0.3865
Somalia:SON,gcm_index,regression,0,raw,wvg,0,none,0.6544,0.1033,0.523,0.4709
Somalia:SON,obs_index,regression,0,raw,iwhg,0,none,0.6487,0.0933,0.4072,0.4815
Somalia:SON,gcm_index,regression,0,raw,iwhg,0,none,0.7111,0.2007,0.6133,0.5125
Somalia:SON,persistence,regression,0,raw,region,0,none,0.4195,-0.1593,-0.2016,0.2665
Somalia:SON,obs_sst_field,cca,1,std_anom,indo_pacific,4,none,0.6158,0.0309,0.2886,0.4319
Somalia:SON,gcm_mos_sst,cca,1,std_anom,indo_pacific,4,none,0.6289,0.0546,0.3138,0.4201
Somalia:SON,obs_sst_field,cca,1,std_anom,indo_pacific,8,none,0.5998,-0.0098,0.1771,0.4233
Somalia:SON,gcm_mos_sst,cca,1,std_anom,indo_pacific,8,none,0.6347,0.058,0.2827,0.4376
Somalia:SON,obs_sst_field,cca,1,std_anom,indian,4,none,0.5406,-0.0543,0.011,0.3653
Somalia:SON,gcm_mos_sst,cca,1,std_anom,indian,4,none,0.6598,0.1042,0.3562,0.4802
Somalia:SON,obs_sst_field,cca,1,std_anom,indian,8,none,0.5149,-0.1001,-0.0461,0.3535
Somalia:SON,gcm_mos_sst,cca,1,std_anom,indian,8,none,0.6478,0.0852,0.3441,0.455
Somalia:SON,obs_sst_field,cca,1,std_anom,pacific,4,none,0.5743,-0.037,0.2261,0.3892
Somalia:SON,gcm_mos_sst,cca,1,std_anom,pacific,4,none,0.6341,0.0689,0.3595,0.4277
Somalia:SON,obs_sst_field,cca,1,std_anom,pacific,8,none,0.5993,0.0052,0.2314,0.4086
Somalia:SON,gcm_mos_sst,cca,1,std_anom,pacific,8,none,0.6329,0.053,0.294,0.4346
Somalia:SON,gcm_mos_precip,cca,1,std_anom,region,4,none,0.6041,0.0145,0.2422,0.4086
Somalia:SON,gcm_mos_precip,cca,1,std_anom,region,8,none,0.6096,0.0159,0.2338,0.4146
Somalia:SON,gcm_mos_precip,qm,1,std_anom,region,0,none,0.5677,-0.1262,0.2107,0.3467
Somalia:SON,obs_index,regression,1,std_anom,nino34,0,none,0.5277,-0.0616,0.0979,0.3387
Somalia:SON,gcm_index,regression,1,std_anom,nino34,0,none,0.6463,0.1006,0.3666,0.46
Somalia:SON,obs_index,regression,1,std_anom,iod,0,none,0.5173,-0.0507,-0.0015,0.347
Somalia:SON,gcm_index,regression,1,std_anom,iod,0,none,0.6663,0.1165,0.4255,0.4705
Somalia:SON,obs_index,regression,1,std_anom,wpg,0,none,0.5805,-0.0198,0.1404,0.4127
Somalia:SON,gcm_index,regression,1,std_anom,wpg,0,none,0.6883,0.165,0.4933,0.5065
Somalia:SON,obs_index,regression,1,std_anom,wvg,0,none,0.5078,-0.0973,-0.0211,0.3458
Somalia:SON,gcm_index,regression,1,std_anom,wvg,0,none,0.6772,0.1474,0.4725,0.4934
Somalia:SON,obs_index,regression,1,std_anom,iwhg,0,none,0.5799,-0.0137,0.1455,0.4387
Somalia:SON,gcm_index,regression,1,std_anom,iwhg,0,none,0.7043,0.1816,0.5152,0.4947
Somalia:SON,persistence,regression,1,std_anom,region,0,none,0.4787,-0.0681,-0.1466,0.3302
Somalia:SON,obs_sst_field,cca,1,raw,indo_pacific,4,none,0.584,-0.0116,0.3053,0.423
Somalia:SON,gcm_mos_sst,cca,1,raw,indo_pacific,4,none,0.6284,0.0618,0.4326,0.4252
Somalia:SON,obs_sst_field,cca,1,raw,indo_pacific,8,none,0.5954,-0.0054,0.2872,0.4263
Somalia:SON,gcm_mos_sst,cca,1,raw,indo_pacific,8,none,0.6306,0.0638,0.416,0.4366
Somalia:SON,obs_sst_field,cca,1,raw,indian,4,none,0.5396,-0.0551,-0.06,0.3688
Somalia:SON,gcm_mos_sst,cca,1,raw,indian,4,none,0.6737,0.1252,0.4958,0.4884
Somalia:SON,obs_sst_field,cca,1,raw,indian,8,none,0.5067,-0.1138,-0.1642,0.3432
Somalia:SON,gcm_mos_sst,cca,1,raw,indian,8,none,0.6617,0.1009,0.4591,0.4644
Somalia:SON,obs_sst_field,cca,1,raw,pacific,4,none,0.5855,-0.0148,0.3773,0.3969
Somalia:SON,gcm_mos_sst,cca,1,raw,pacific,4,none,0.6375,0.0775,0.4491,0.4399
Somalia:SON,obs_sst_field,cca,1,raw,pacific,8,none,0.5864,-0.0276,0.3501,0.4083
Somalia:SON,gcm_mos_sst,cca,1,raw,pacific,8,none,0.6303,0.0534,0.4185,0.4356
Somalia:SON,gcm_mos_precip,cca,1,raw,region,4,none,0.614,0.0148,0.4329,0.4158
Somalia:SON,gcm_mos_precip,cca,1,raw,region,8,none,0.6089,0.019,0.4168,0.4166
Somalia:SON,gcm_mos_precip,qm,1,raw,region,0,none,0.608,0.1501,0.3498,0.3646
Somalia:SON,obs_index,regression,1,raw,nino34,0,none,0.5277,-0.0616,0.1821,0.3387
Somalia:SON,gcm_index,regression,1,raw,nino34,0,none,0.6463,0.1006,0.437,0.46
Somalia:SON,obs_index,regression,1,raw,iod,0,none,0.5173,-0.0507,0.0783,0.347
Somalia:SON,gcm_index,regression,1,raw,iod,0,none,0.6663,0.1165,0.5496,0.4705
Somalia:SON,obs_index,regression,1,raw,wpg,0,none,0.5805,-0.0198,0.1889,0.4127
Somalia:SON,gcm_index,regression,1,raw,wpg,0,none,0.6883,0.165,0.5449,0.5065
Somalia:SON,obs_index,regression,1,raw,wvg,0,none,0.5078,-0.0973,0.0421,0.3458
Somalia:SON,gcm_index,regression,1,raw,wvg,0,none,0.6772,0.1474,0.5444,0.4934
Somalia:SON,obs_index,regression,1,raw,iwhg,0,none,0.5799,-0.0137,0.2188,0.4387
Somalia:SON,gcm_index,regression,1,raw,iwhg,0,none,0.7043,0.1816,0.6216,0.4947
Somalia:SON,persistence,regression,1,raw,region,0,none,0.4787,-0.0681,-0.178,0.3302
Somalia:SON,obs_sst_field,cca,2,std_anom,indo_pacific,4,none,0.5305,-0.0661,0.1081,0.3859
Somalia:SON,gcm_mos_sst,cca,2,std_anom,indo_pacific,4,none,0.6069,0.0352,0.2644,0.4178
Somalia:SON,obs_sst_field,cca,2,std_anom,indo_pacific,8,none,0.5527,-0.0625,0.0891,0.4135
Somalia:SON,gcm_mos_sst,cca,2,std_anom,indo_pacific,8,none,0.6198,0.0464,0.266,0.4322
Somalia:SON,obs_sst_field,cca,2,std_anom,indian,4,none,0.5299,-0.066,-0.0,0.3632
Somalia:SON,gcm_mos_sst,cca,2,std_anom,indian,4,none,0.6088,0.0372,0.2295,0.4416
Somalia:SON,obs_sst_field,cca,2,std_anom,indian,8,none,0.5108,-0.1036,-0.0469,0.3386
Somalia:SON,gcm_mos_sst,cca,2,std_anom,indian,8,none,0.6429,0.064,0.2971,0.4579
Somalia:SON,obs_sst_field,cca,2,std_anom,pacific,4,none,0.4965,-0.1311,-0.002,0.3442
Somalia:SON,gcm_mos_sst,cca,2,std_anom,pacific,4,none,0.6035,0.033,0.2622,0.4296
Somalia:SON,obs_sst_field,cca,2,std_anom,pacific,8,none,0.5384,-0.0757,0.0985,0.4009
Somalia:SON,gcm_mos_sst,cca,2,std_anom,pacific,8,none,0.617,0.05,0.2547,0.449
Somalia:SON,gcm_mos_precip,cca,2,std_anom,region,4,none,0.5631,-0.0251,0.2285,0.3812
Somalia:SON,gcm_mos_precip,cca,2,std_anom,region,8,none,0.5694,-0.021,0.2479,0.3784
Somalia:SON,gcm_mos_precip,qm,2,std_anom,region,0,none,0.512,-0.2391,0.0741,0.3379
Somalia:SON,obs_index,regression,2,std_anom,nino34,0,none,0.4166,-0.1187,-0.2841,0.2788
Somalia:SON,gcm_index,regression,2,std_anom,nino34,0,none,0.6427,0.0901,0.3365,0.473
Somalia:SON,obs_index,regression,2,std_anom,iod,0,none,0.4082,-0.1036,-0.3511,0.2829
Somalia:SON,gcm_index,regression,2,std_anom,iod,0,none,0.6255,0.0566,0.3291,0.4528
Somalia:SON,obs_index,regression,2,std_anom,wpg,0,none,0.438,-0.1429,-0.1968,0.2709
Somalia:SON,gcm_index,regression,2,std_anom,wpg,0,none,0.6737,0.1444,0.4636,0.4805
Somalia:SON,obs_index,regression,2,std_anom,wvg,0,none,0.3901,-0.1456,-0.4172,0.2512
Somalia:SON,gcm_index,regression,2,std_anom,wvg,0,none,0.6767,0.1429,0.4573,0.4998
Somalia:SON,obs_index,regression,2,std_anom,iwhg,0,none,0.4408,-0.1178,-0.1972,0.2931
Somalia:SON,gcm_index,regression,2,std_anom,iwhg,0,none,0.6772,0.1429,0.4604,0.4797
Somalia:SON,persistence,regression,2,std_anom,region,0,none,0.3966,-0.1553,-0.3415,0.241
Somalia:SON,obs_sst_field,cca,2,raw,indo_pacific,4,none,0.5428,-0.0613,0.1865,0.3756
Somalia:SON,gcm_mos_sst,cca,2,raw,indo_pacific,4,none,0.6216,0.0527,0.4066,0.4336
Somalia:SON,obs_sst_field,cca,2,raw,indo_pacific,8,none,0.5551,-0.0623,0.1707,0.4057
Somalia:SON,gcm_mos_sst,cca,2,raw,indo_pacific,8,none,0.6146,0.0474,0.3459,0.4378
Somalia:SON,obs_sst_field,cca,2,raw,indian,4,none,0.5075,-0.0951,-0.0864,0.3719
Somalia:SON,gcm_mos_sst,cca,2,raw,indian,4,none,0.6191,0.0613,0.3442,0.4398
Somalia:SON,obs_sst_field,cca,2,raw,indian,8,none,0.514,-0.0992,-0.1216,0.3565
Somalia:SON,gcm_mos_sst,cca,2,raw,indian,8,none,0.6413,0.0816,0.3543,0.4674
Somalia:SON,obs_sst_field,cca,2,raw,pacific,4,none,0.5462,-0.0709,0.2432,0.3685
Somalia:SON,gcm_mos_sst,cca,2,raw,pacific,4,none,0.6076,0.0353,0.3526,0.4225
Somalia:SON,obs_sst_field,cca,2,raw,pacific,8,none,0.5575,-0.0525,0.2222,0.4019
Somalia:SON,gcm_mos_sst,cca,2,raw,pacific,8,none,0.6255,0.0445,0.3507,0.4572
Somalia:SON,gcm_mos_precip,cca,2,raw,region,4,none,0.5672,-0.0169,0.3217,0.3856
Somalia:SON,gcm_mos_precip,cca,2,raw,region,8,none,0.5609,-0.0225,0.3092,0.3815
Somalia:SON,gcm_mos_precip,qm,2,raw,region,0,none,0.537,0.0178,0.1617,0.3464
Somalia:SON,obs_index,regression,2,raw,nino34,0,none,0.4166,-0.1187,-0.2229,0.2788
Somalia:SON,gcm_index,regression,2,raw,nino34,0,none,0.6427,0.0901,0.4059,0.473
Somalia:SON,obs_index,regression,2,raw,iod,0,none,0.4082,-0.1036,-0.2148,0.2829
Somalia:SON,gcm_index,regression,2,raw,iod,0,none,0.6255,0.0566,0.4322,0.4528
Somalia:SON,obs_index,regression,2,raw,wpg,0,none,0.438,-0.1429,-0.184,0.2709
Somalia:SON,gcm_index,regression,2,raw,wpg,0,none,0.6737,0.1444,0.5087,0.4805
Somalia:SON,obs_index,regression,2,raw,wvg,0,none,0.3901,-0.1456,-0.386,0.2512
Somalia:SON,gcm_index,regression,2,raw,wvg,0,none,0.6767,0.1429,0.5218,0.4998
Somalia:SON,obs_index,regression,2,raw,iwhg,0,none,0.4408,-0.1178,-0.1075,0.2931
Somalia:SON,gcm_index,regression,2,raw,iwhg,0,none,0.6772,0.1429,0.5543,0.4797
Somalia:SON,persistence,regression,2,raw,region,0,none,0.3966,-0.1553,-0.3221,0.241
Somalia:SON,obs_sst_field,cca,3,std_anom,indo_pacific,4,none,0.5359,-0.0591,0.1084,0.3616
Somalia:SON,gcm_mos_sst,cca,3,std_anom,indo_pacific,4,none,0.6036,0.0355,0.3031,0.424
Somalia:SON,obs_sst_field,cca,3,std_anom,indo_pacific,8,none,0.5442,-0.0582,0.1064,0.3768
Somalia:SON,gcm_mos_sst,cca,3,std_anom,indo_pacific,8,none,0.6285,0.0559,0.3133,0.4519
Somalia:SON,obs_sst_field,cca,3,std_anom,indian,4,none,0.5591,-0.0343,0.1123,0.3902
Somalia:SON,gcm_mos_sst,cca,3,std_anom,indian,4,none,0.6268,0.06,0.2958,0.4421
Somalia:SON,obs_sst_field,cca,3,std_anom,indian,8,none,0.5215,-0.0745,0.0705,0.3607
Somalia:SON,gcm_mos_sst,cca,3,std_anom,indian,8,none,0.6316,0.0504,0.282,0.4452
Somalia:SON,obs_sst_field,cca,3,std_anom,pacific,4,none,0.5405,-0.0668,0.1071,0.3616
Somalia:SON,gcm_mos_sst,cca,3,std_anom,pacific,4,none,0.5972,0.024,0.3146,0.4177
Somalia:SON,obs_sst_field,cca,3,std_anom,pacific,8,none,0.5613,-0.0458,0.1237,0.4036
Somalia:SON,gcm_mos_sst,cca,3,std_anom,pacific,8,none,0.6091,0.0298,0.2775,0.4395
Somalia:SON,gcm_mos_precip,cca,3,std_anom,region,4,none,0.6265,0.0593,0.3254,0.4384
Somalia:SON,gcm_mos_precip,cca,3,std_anom,region,8,none,0.6144,0.0387,0.2807,0.4286
Somalia:SON,gcm_mos_precip,qm,3,std_anom,region,0,none,0.4824,-0.304,-0.0121,0.3283
Somalia:SON,obs_index,regression,3,std_anom,nino34,0,none,0.4422,-0.0836,-0.3148,0.3019
Somalia:SON,gcm_index,regression,3,std_anom,nino34,0,none,0.6616,0.1227,0.4043,0.5037
Somalia:SON,obs_index,regression,3,std_anom,iod,0,none,0.4015,-0.1058,-0.411,0.2813
Somalia:SON,gcm_index,regression,3,std_anom,iod,0,none,0.6256,0.0552,0.3193,0.4563
Somalia:SON,obs_index,regression,3,std_anom,wpg,0,none,0.3676,-0.1446,-0.519,0.2574
Somalia:SON,gcm_index,regression,3,std_anom,wpg,0,none,0.6297,0.0721,0.3845,0.4684
Somalia:SON,obs_index,regression,3,std_anom,wvg,0,none,0.4168,-0.0978,-0.4823,0.2876
Somalia:SON,gcm_index,regression,3,std_anom,wvg,0,none,0.674,0.1409,0.4734,0.4991
Somalia:SON,obs_index,regression,3,std_anom,iwhg,0,none,0.3675,-0.1383,-0.5387,0.2365
Somalia:SON,gcm_index,regression,3,std_anom,iwhg,0,none,0.6642,0.1215,0.4415,0.4705
Somalia:SON,persistence,regression,3,std_anom,region,0,none,0.3952,-0.1468,-0.3573,0.2488
Somalia:SON,obs_sst_field,cca,3,raw,indo_pacific,4,none,0.526,-0.072,0.2044,0.3464
Somalia:SON,gcm_mos_sst,cca,3,raw,indo_pacific,4,none,0.6091,0.0423,0.458,0.4345
Somalia:SON,obs_sst_field,cca,3,raw,indo_pacific,8,none,0.5418,-0.0496,0.2134,0.3793
Somalia:SON,gcm_mos_sst,cca,3,raw,indo_pacific,8,none,0.6265,0.0625,0.4491,0.4539
Somalia:SON,obs_sst_field,cca,3,raw,indian,4,none,0.5477,-0.0401,0.0793,0.3768
Somalia:SON,gcm_mos_sst,cca,3,raw,indian,4,none,0.6426,0.0854,0.4235,0.4642
Somalia:SON,obs_sst_field,cca,3,raw,indian,8,none,0.5333,-0.0544,0.0354,0.3722
Somalia:SON,gcm_mos_sst,cca,3,raw,indian,8,none,0.6334,0.0587,0.3713,0.4531
Somalia:SON,obs_sst_field,cca,3,raw,pacific,4,none,0.5787,-0.0077,0.2938,0.4128
Somalia:SON,gcm_mos_sst,cca,3,raw,pacific,4,none,0.6119,0.0359,0.4887,0.4379
Somalia:SON,obs_sst_field,cca,3,raw,pacific,8,none,0.5553,-0.0372,0.2028,0.4041
Somalia:SON,gcm_mos_sst,cca,3,raw,pacific,8,none,0.612,0.0342,0.443,0.4407
Somalia:SON,gcm_mos_precip,cca,3,raw,region,4,none,0.6204,0.0501,0.439,0.4387
Somalia:SON,gcm_mos_precip,cca,3,raw,region,8,none,0.6164,0.0417,0.4533,0.4338
Somalia:SON,gcm_mos_precip,qm,3,raw,region,0,none,0.5183,-0.0297,0.1145,0.3344
Somalia:SON,obs_index,regression,3,raw,nino34,0,none,0.4422,-0.0836,-0.4178,0.3019
Somalia:SON,gcm_index,regression,3,raw,nino34,0,none,0.6616,0.1227,0.4758,0.5037
Somalia:SON,obs_index,regression,3,raw,iod,0,none,0.4015,-0.1058,-0.3259,0.2813
Somalia:SON,gcm_index,regression,3,raw,iod,0,none,0.6256,0.0552,0.4241,0.4563
Somalia:SON,obs_index,regression,3,raw,wpg,0,none,0.3676,-0.1446,-0.5582,0.2574
Somalia:SON,gcm_index,regression,3,raw,wpg,0,none,0.6297,0.0721,0.4215,0.4684
Somalia:SON,obs_index,regression,3,raw,wvg,0,none,0.4168,-0.0978,-0.6462,0.2876
Somalia:SON,gcm_index,regression,3,raw,wvg,0,none,0.674,0.1409,0.5317,0.4991
Somalia:SON,obs_index,regression,3,raw,iwhg,0,none,0.3675,-0.1383,-0.5109,0.2365
Somalia:SON,gcm_index,regression,3,raw,iwhg,0,none,0.6642,0.1215,0.5332,0.4705
Somalia:SON,persistence,regression,3,raw,region,0,none,0.3952,-0.1468,-0.4195,0.2488
Somalia:SON,obs_sst_field,cca,4,std_anom,indo_pacific,4,none,0.5433,-0.0461,0.0751,0.3658
Somalia:SON,gcm_mos_sst,cca,4,std_anom,indo_pacific,4,none,0.6187,0.0437,0.2751,0.4455
Somalia:SON,obs_sst_field,cca,4,std_anom,indo_pacific,8,none,0.5537,-0.0398,0.1418,0.38
Somalia:SON,gcm_mos_sst,cca,4,std_anom,indo_pacific,8,none,0.6,0.0091,0.2029,0.4214
Somalia:SON,obs_sst_field,cca,4,std_anom,indian,4,none,0.477,-0.1286,-0.0406,0.3498
Somalia:SON,gcm_mos_sst,cca,4,std_anom,indian,4,none,0.6286,0.0618,0.2634,0.473
Somalia:SON,obs_sst_field,cca,4,std_anom,indian,8,none,0.4876,-0.124,-0.0007,0.3381
Somalia:SON,gcm_mos_sst,cca,4,std_anom,indian,8,none,0.6339,0.0739,0.2851,0.4609
Somalia:SON,obs_sst_field,cca,4,std_anom,pacific,4,none,0.5745,-0.0305,0.1529,0.3963
Somalia:SON,gcm_mos_sst,cca,4,std_anom,pacific,4,none,0.6301,0.0706,0.3122,0.448
Somalia:SON,obs_sst_field,cca,4,std_anom,pacific,8,none,0.5623,-0.046,0.1425,0.3864
Somalia:SON,gcm_mos_sst,cca,4,std_anom,pacific,8,none,0.6065,0.0212,0.2347,0.4209
Somalia:SON,gcm_mos_precip,cca,4,std_anom,region,4,none,0.6497,0.0924,0.3482,0.465
Somalia:SON,gcm_mos_precip,cca,4,std_anom,region,8,none,0.6371,0.0719,0.3147,0.4478
Somalia:SON,gcm_mos_precip,qm,4,std_anom,region,0,none,0.4777,-0.2578,0.0249,0.3241
Somalia:SON,obs_index,regression,4,std_anom,nino34,0,none,0.5394,-0.0227,0.0373,0.4059
Somalia:SON,gcm_index,regression,4,std_anom,nino34,0,none,0.652,0.1052,0.3614,0.4815
Somalia:SON,obs_index,regression,4,std_anom,iod,0,none,0.3973,-0.1154,-0.4454,0.2797
Somalia:SON,gcm_index,regression,4,std_anom,iod,0,none,0.5602,-0.0203,0.1518,0.3594
Somalia:SON,obs_index,regression,4,std_anom,wpg,0,none,0.4241,-0.0962,-0.4886,0.2923
Somalia:SON,gcm_index,regression,4,std_anom,wpg,0,none,0.5844,-0.01,0.2212,0.4218
Somalia:SON,obs_index,regression,4,std_anom,wvg,0,none,0.5133,-0.046,-0.1259,0.3488
Somalia:SON,gcm_index,regression,4,std_anom,wvg,0,none,0.653,0.0978,0.402,0.4838
Somalia:SON,obs_index,regression,4,std_anom,iwhg,0,none,0.3817,-0.1184,-0.6322,0.2776
Somalia:SON,gcm_index,regression,4,std_anom,iwhg,0,none,0.6059,0.0302,0.2653,0.4055
Somalia:SON,persistence,regression,4,std_anom,region,0,none,0.4629,-0.1338,-0.1241,0.2795
Somalia:SON,obs_sst_field,cca,4,raw,indo_pacific,4,none,0.5417,-0.059,0.1162,0.3582
Somalia:SON,gcm_mos_sst,cca,4,raw,indo_pacific,4,none,0.6272,0.0582,0.3141,0.467
Somalia:SON,obs_sst_field,cca,4,raw,indo_pacific,8,none,0.5614,-0.0455,0.205,0.3738
Somalia:SON,gcm_mos_sst,cca,4,raw,indo_pacific,8,none,0.5984,0.0079,0.2488,0.4217
Somalia:SON,obs_sst_field,cca,4,raw,indian,4,none,0.5011,-0.099,0.0197,0.3738
Somalia:SON,gcm_mos_sst,cca,4,raw,indian,4,none,0.6476,0.0987,0.4007,0.4864
Somalia:SON,obs_sst_field,cca,4,raw,indian,8,none,0.4931,-0.1176,-0.0437,0.3389
Somalia:SON,gcm_mos_sst,cca,4,raw,indian,8,none,0.6373,0.0793,0.3619,0.4698
Somalia:SON,obs_sst_field,cca,4,raw,pacific,4,none,0.5576,-0.0489,0.1957,0.3782
